2020-06-24 11:50:06,841 p=1217 u=admin n=ansible | PLAY [harden server] ********************************************************************************************************************
2020-06-24 11:56:02,549 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:02,550 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:02,551 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:02,554 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:02,558 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:02,560 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:02,612 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:02,647 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.7 | PATCH | Ensure NFS and RPC are not enabled] **********************************************************
2020-06-24 11:56:03,397 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:03,472 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:03,547 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:03,614 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:03,689 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:03,727 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:03,784 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:03,790 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:56:03,828 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.7 | PATCH | Ensure RPC is not enabled] *******************************************************************
2020-06-24 11:56:04,605 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:04,730 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:56:04,801 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:04,919 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:04,990 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:05,473 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:56:05,533 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:05,566 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:56:05,605 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.8 | PATCH | Ensure DNS Server is not enabled] ************************************************************
2020-06-24 11:56:05,833 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:05,899 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:05,953 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:06,005 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:06,012 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:06,012 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:06,013 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:06,053 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:06,105 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.9 | PATCH | Ensure FTP Server is not enabled] ************************************************************
2020-06-24 11:56:06,242 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:06,301 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:06,360 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:06,428 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:06,493 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:06,553 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:06,585 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:06,634 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:06,672 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.10 | PATCH | Ensure HTTP server is not enabled] **********************************************************
2020-06-24 11:56:07,225 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:07,281 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:07,333 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:07,339 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:07,340 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:07,340 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:07,341 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:07,389 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:07,427 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.11 | PATCH | Ensure IMAP and POP3 server is not enabled] *************************************************
2020-06-24 11:56:07,589 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:07,664 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:07,721 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:07,784 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:07,843 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:07,845 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:07,847 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:07,904 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:07,947 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.12 | PATCH | Ensure Samba is not enabled] ****************************************************************
2020-06-24 11:56:08,060 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:08,236 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:08,304 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:08,364 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:08,374 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:08,375 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:08,376 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:08,419 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:08,456 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.13 | PATCH | Ensure HTTP Proxy Server is not enabled] ****************************************************
2020-06-24 11:56:08,625 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:08,670 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:08,726 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:08,794 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:08,839 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:08,840 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:08,845 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:08,891 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:08,935 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.14 | PATCH | Ensure SNMP Server is not enabled] **********************************************************
2020-06-24 11:56:09,046 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:09,113 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:09,188 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:09,277 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:09,366 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:09,446 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:09,447 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:09,539 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:09,578 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.15 | PATCH | Ensure mail transfer agent is configured for local-only mode] *******************************
2020-06-24 11:56:09,688 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:09,752 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:09,812 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:09,874 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:09,942 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:09,998 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:10,001 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:10,051 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:10,091 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.16 | PATCH | Ensure NIS Server is not enabled] ***********************************************************
2020-06-24 11:56:10,253 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:10,299 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:10,359 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:10,413 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:10,463 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:10,464 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:10,467 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:10,534 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:10,574 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.17 | PATCH | Ensure rsh server is not enabled | rsh] *****************************************************
2020-06-24 11:56:10,757 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:10,831 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:10,987 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:10,993 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:10,993 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:10,995 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:10,998 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:11,046 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:11,084 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.17 | PATCH | Ensure rsh server is not enabled | rlogin] **************************************************
2020-06-24 11:56:11,191 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:11,295 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:11,355 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:11,409 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:11,457 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:11,459 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:11,463 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:11,509 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:11,547 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.17 | PATCH | Ensure rsh server is not enabled | rexec] ***************************************************
2020-06-24 11:56:11,675 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:11,888 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:11,956 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:12,026 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:12,026 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:12,027 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:12,041 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:12,081 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:12,119 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.18 | PATCH | Ensure telnet server is not enabled] ********************************************************
2020-06-24 11:56:12,224 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:12,282 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:12,389 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:12,443 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:12,497 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:12,503 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:12,509 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:12,553 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:12,593 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.19 | PATCH | Ensure tftp server is not enabled] **********************************************************
2020-06-24 11:56:12,760 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:12,835 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:12,888 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:12,949 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:13,001 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:13,009 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:13,083 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:13,091 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:13,130 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.20 | PATCH | Ensure rsync service is not enabled] ********************************************************
2020-06-24 11:56:13,362 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:13,420 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:13,486 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:13,538 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:13,539 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:13,540 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:13,547 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:13,601 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:13,640 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.2.21 | PATCH | Ensure talk server is not enabled] **********************************************************
2020-06-24 11:56:13,749 p=1217 u=admin n=ansible | skipping: [gibvrssppq001]
2020-06-24 11:56:13,803 p=1217 u=admin n=ansible | skipping: [GIAVRSSPPQ001]
2020-06-24 11:56:13,912 p=1217 u=admin n=ansible | skipping: [GIAVRSSPRE002]
2020-06-24 11:56:13,968 p=1217 u=admin n=ansible | skipping: [giavrsspre003]
2020-06-24 11:56:14,015 p=1217 u=admin n=ansible | skipping: [giavrsmtas001]
2020-06-24 11:56:14,028 p=1217 u=admin n=ansible | skipping: [giavesmtfs001]
2020-06-24 11:56:14,028 p=1217 u=admin n=ansible | skipping: [giavesmtfs003]
2020-06-24 11:56:14,069 p=1217 u=admin n=ansible | skipping: [giavrsmtfs001]
2020-06-24 11:56:14,109 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.3.1 | PATCH | Ensure NIS Client is not installed] **********************************************************
2020-06-24 11:56:15,810 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:16,084 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:16,168 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:56:16,310 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:16,437 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:17,596 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:17,645 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:56:17,654 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:56:17,694 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.3.2 | PATCH | Ensure rsh client is not installed] **********************************************************
2020-06-24 11:56:19,631 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:19,721 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:56:19,778 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:20,160 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:20,206 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:21,826 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:56:21,836 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:21,886 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:56:21,933 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.3.3 | PATCH | Ensure talk client is not installed] *********************************************************
2020-06-24 11:56:23,840 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:23,912 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:56:23,962 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:24,347 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:24,348 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:25,359 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:56:25,509 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:56:25,541 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:25,582 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.3.4 | PATCH | Ensure telnet client is not installed] *******************************************************
2020-06-24 11:56:27,520 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:27,969 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:28,183 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:28,952 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:29,494 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:56:32,213 p=1217 u=admin n=ansible | changed: [GIAVRSSPPQ001]
2020-06-24 11:56:35,855 p=1217 u=admin n=ansible | changed: [giavrsmtas001]
2020-06-24 11:56:37,014 p=1217 u=admin n=ansible | changed: [giavrsmtfs001]
2020-06-24 11:56:37,053 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 2.3.5 | PATCH | Ensure LDAP client is not installed] *********************************************************
2020-06-24 11:56:39,250 p=1217 u=admin n=ansible | ok: [gibvrssppq001]
2020-06-24 11:56:39,651 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001]
2020-06-24 11:56:39,707 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:39,709 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002]
2020-06-24 11:56:40,000 p=1217 u=admin n=ansible | ok: [giavrsspre003]
2020-06-24 11:56:40,960 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:41,203 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:56:41,277 p=1217 u=admin n=ansible | ok: [giavesmtfs003]
2020-06-24 11:56:41,315 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 3.1.1 | PATCH | Ensure IP forwarding is disabled] ************************************************************
2020-06-24 11:56:42,005 p=1217 u=admin n=ansible | changed: [gibvrssppq001]
2020-06-24 11:56:42,068 p=1217 u=admin n=ansible | changed: [GIAVRSSPPQ001]
2020-06-24 11:56:42,189 p=1217 u=admin n=ansible | ok: [giavrsmtas001]
2020-06-24 11:56:42,301 p=1217 u=admin n=ansible | changed: [GIAVRSSPRE002]
2020-06-24 11:56:42,458 p=1217 u=admin n=ansible | changed: [giavrsspre003]
2020-06-24 11:56:42,702 p=1217 u=admin n=ansible | ok: [giavesmtfs001]
2020-06-24 11:56:42,764 p=1217 u=admin n=ansible | ok: [giavrsmtfs001]
2020-06-24 11:56:42,766 p=1217 u=admin n=ansible | changed: [giavesmtfs003]
2020-06-24 11:56:42,812 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 3.1.2 | PATCH | Ensure packet redirect sending is disabled] **************************************************
2020-06-24 11:56:44,074 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:44,076 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:44,077 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:44,078 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:44,078 p=1217 u=admin n=ansible | ok: [giavrsspre003] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:44,080 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:44,237 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:44,557 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:44,571 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:44,729 p=1217 u=admin n=ansible | ok: [giavrsspre003] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:44,898 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:44,992 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:45,081 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => (item={u'name': u'net.ipv4.conf.all.send_redirects', u'value': 0})
2020-06-24 11:56:45,452 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:45,533 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:45,553 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => (item={u'name': u'net.ipv4.conf.default.send_redirects', u'value': 0})
2020-06-24 11:56:45,593 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 3.2.1 | PATCH | Ensure source routed packets are not accepted] ***********************************************
2020-06-24 11:56:46,896 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:46,897 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:46,898 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:46,899 p=1217 u=admin n=ansible | ok: [giavrsspre003] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:46,900 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:46,902 p=1217 u=admin n=ansible | ok: [gibvrssppq001] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:47,044 p=1217 u=admin n=ansible | ok: [GIAVRSSPPQ001] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:47,159 p=1217 u=admin n=ansible | ok: [giavrsmtas001] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:47,375 p=1217 u=admin n=ansible | ok: [giavrsspre003] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:47,587 p=1217 u=admin n=ansible | ok: [GIAVRSSPRE002] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:47,617 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:47,705 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:47,749 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => (item={u'name': u'net.ipv4.conf.all.accept_source_route', u'value': 0})
2020-06-24 11:56:48,181 p=1217 u=admin n=ansible | ok: [giavesmtfs001] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:48,186 p=1217 u=admin n=ansible | ok: [giavrsmtfs001] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:48,287 p=1217 u=admin n=ansible | ok: [giavesmtfs003] => (item={u'name': u'net.ipv4.conf.default.accept_source_route', u'value': 0})
2020-06-24 11:56:48,340 p=1217 u=admin n=ansible | TASK [RHEL7-CIS : SCORED | 3.2.2 | PATCH | Ensure ICMP redirects are not accepted] ******************************************************
